Date,DateKey,Year,Quarter,MonthNum,Month,FiscalYear,FiscalQuarter,FiscalMonthNum,FiscalMonth,MonthYear,MonthYearLong,MonthYearNum,WeekdayNum,Weekday,WeekdayWeekend
31-10-2014 00:00,20141031,2014,Q4,10,Oct,FY2015,FQ2,4,Oct,Oct-14,Oct-2014,201410,6,Fri,Weekday
01-11-2014 00:00,20141101,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,7,Sat,Weekend
02-11-2014 00:00,20141102,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,1,Sun,Weekend
03-11-2014 00:00,20141103,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,2,Mon,Weekday
04-11-2014 00:00,20141104,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,3,Tue,Weekday
05-11-2014 00:00,20141105,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,4,Wed,Weekday
06-11-2014 00:00,20141106,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,5,Thu,Weekday
07-11-2014 00:00,20141107,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,6,Fri,Weekday
08-11-2014 00:00,20141108,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,7,Sat,Weekend
09-11-2014 00:00,20141109,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,1,Sun,Weekend
10-11-2014 00:00,20141110,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,2,Mon,Weekday
11-11-2014 00:00,20141111,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,3,Tue,Weekday
12-11-2014 00:00,20141112,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,4,Wed,Weekday
13-11-2014 00:00,20141113,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,5,Thu,Weekday
14-11-2014 00:00,20141114,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,6,Fri,Weekday
15-11-2014 00:00,20141115,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,7,Sat,Weekend
16-11-2014 00:00,20141116,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,1,Sun,Weekend
17-11-2014 00:00,20141117,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,2,Mon,Weekday
18-11-2014 00:00,20141118,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,3,Tue,Weekday
19-11-2014 00:00,20141119,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,4,Wed,Weekday
20-11-2014 00:00,20141120,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,5,Thu,Weekday
21-11-2014 00:00,20141121,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,6,Fri,Weekday
22-11-2014 00:00,20141122,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,7,Sat,Weekend
23-11-2014 00:00,20141123,2014,Q4,11,Nov,FY2015,FQ2,5,Nov,Nov-14,Nov-2014,201411,1,Sun,Weekend
06-12-2014 00:00,20141206,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,7,Sat,Weekend
07-12-2014 00:00,20141207,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,1,Sun,Weekend
08-12-2014 00:00,20141208,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,2,Mon,Weekday
09-12-2014 00:00,20141209,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,3,Tue,Weekday
10-12-2014 00:00,20141210,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,4,Wed,Weekday
11-12-2014 00:00,20141211,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,5,Thu,Weekday
12-12-2014 00:00,20141212,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,6,Fri,Weekday
13-12-2014 00:00,20141213,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,7,Sat,Weekend
14-12-2014 00:00,20141214,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,1,Sun,Weekend
15-12-2014 00:00,20141215,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,2,Mon,Weekday
16-12-2014 00:00,20141216,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,3,Tue,Weekday
17-12-2014 00:00,20141217,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,4,Wed,Weekday
18-12-2014 00:00,20141218,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,5,Thu,Weekday
19-12-2014 00:00,20141219,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,6,Fri,Weekday
20-12-2014 00:00,20141220,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,7,Sat,Weekend
21-12-2014 00:00,20141221,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,1,Sun,Weekend
22-12-2014 00:00,20141222,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,2,Mon,Weekday
23-12-2014 00:00,20141223,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,3,Tue,Weekday
24-12-2014 00:00,20141224,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,4,Wed,Weekday
25-12-2014 00:00,20141225,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,5,Thu,Weekday
26-12-2014 00:00,20141226,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,6,Fri,Weekday
27-12-2014 00:00,20141227,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,7,Sat,Weekend
28-12-2014 00:00,20141228,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,1,Sun,Weekend
29-12-2014 00:00,20141229,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,2,Mon,Weekday
30-12-2014 00:00,20141230,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,3,Tue,Weekday
31-12-2014 00:00,20141231,2014,Q4,12,Dec,FY2015,FQ2,6,Dec,Dec-14,Dec-2014,201412,4,Wed,Weekday
01-01-2015 00:00,20150101,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,5,Thu,Weekday
02-01-2015 00:00,20150102,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,6,Fri,Weekday
03-01-2015 00:00,20150103,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,7,Sat,Weekend
04-01-2015 00:00,20150104,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,1,Sun,Weekend
05-01-2015 00:00,20150105,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,2,Mon,Weekday
06-01-2015 00:00,20150106,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,3,Tue,Weekday
07-01-2015 00:00,20150107,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,4,Wed,Weekday
08-01-2015 00:00,20150108,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,5,Thu,Weekday
09-01-2015 00:00,20150109,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,6,Fri,Weekday
10-01-2015 00:00,20150110,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,7,Sat,Weekend
11-01-2015 00:00,20150111,2015,Q1,1,Jan,FY2015,FQ3,7,Jan,Jan-15,Jan-2015,201501,1,Sun,Weekend
10-05-2014 00:00,20140510,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,7,Sat,Weekend
11-05-2014 00:00,20140511,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,1,Sun,Weekend
12-05-2014 00:00,20140512,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,2,Mon,Weekday
13-05-2014 00:00,20140513,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,3,Tue,Weekday
14-05-2014 00:00,20140514,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,4,Wed,Weekday
15-05-2014 00:00,20140515,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,5,Thu,Weekday
16-05-2014 00:00,20140516,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,6,Fri,Weekday
17-05-2014 00:00,20140517,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,7,Sat,Weekend
18-05-2014 00:00,20140518,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,1,Sun,Weekend
19-05-2014 00:00,20140519,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,2,Mon,Weekday
20-05-2014 00:00,20140520,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,3,Tue,Weekday
21-05-2014 00:00,20140521,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,4,Wed,Weekday
22-05-2014 00:00,20140522,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,5,Thu,Weekday
23-05-2014 00:00,20140523,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,6,Fri,Weekday
24-05-2014 00:00,20140524,2014,Q2,5,May,FY2014,FQ4,11,May,May-14,May-2014,201405,7,Sat,Weekend
29-06-2014 00:00,20140629,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,1,Sun,Weekend
30-06-2014 00:00,20140630,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,2,Mon,Weekday
01-07-2014 00:00,20140701,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,3,Tue,Weekday
02-07-2014 00:00,20140702,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,4,Wed,Weekday
03-07-2014 00:00,20140703,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,5,Thu,Weekday
04-07-2014 00:00,20140704,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,6,Fri,Weekday
05-07-2014 00:00,20140705,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,7,Sat,Weekend
06-07-2014 00:00,20140706,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,1,Sun,Weekend
07-07-2014 00:00,20140707,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,2,Mon,Weekday
08-07-2014 00:00,20140708,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,3,Tue,Weekday
09-07-2014 00:00,20140709,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,4,Wed,Weekday
10-07-2014 00:00,20140710,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,5,Thu,Weekday
11-07-2014 00:00,20140711,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,6,Fri,Weekday
12-07-2014 00:00,20140712,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,7,Sat,Weekend
13-07-2014 00:00,20140713,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,1,Sun,Weekend
14-07-2014 00:00,20140714,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,2,Mon,Weekday
15-07-2014 00:00,20140715,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,3,Tue,Weekday
16-07-2014 00:00,20140716,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,4,Wed,Weekday
17-07-2014 00:00,20140717,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,5,Thu,Weekday
18-07-2014 00:00,20140718,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,6,Fri,Weekday
19-07-2014 00:00,20140719,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,7,Sat,Weekend
20-07-2014 00:00,20140720,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,1,Sun,Weekend
21-07-2014 00:00,20140721,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,2,Mon,Weekday
22-07-2014 00:00,20140722,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,3,Tue,Weekday
23-07-2014 00:00,20140723,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,4,Wed,Weekday
24-07-2014 00:00,20140724,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,5,Thu,Weekday
25-07-2014 00:00,20140725,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,6,Fri,Weekday
26-07-2014 00:00,20140726,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,7,Sat,Weekend
27-07-2014 00:00,20140727,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,1,Sun,Weekend
28-07-2014 00:00,20140728,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,2,Mon,Weekday
29-07-2014 00:00,20140729,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,3,Tue,Weekday
30-07-2014 00:00,20140730,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,4,Wed,Weekday
31-07-2014 00:00,20140731,2014,Q3,7,Jul,FY2015,FQ1,1,Jul,Jul-14,Jul-2014,201407,5,Thu,Weekday
01-08-2014 00:00,20140801,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,6,Fri,Weekday
02-08-2014 00:00,20140802,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,7,Sat,Weekend
03-08-2014 00:00,20140803,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,1,Sun,Weekend
04-08-2014 00:00,20140804,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,2,Mon,Weekday
05-08-2014 00:00,20140805,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,3,Tue,Weekday
06-08-2014 00:00,20140806,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,4,Wed,Weekday
07-08-2014 00:00,20140807,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,5,Thu,Weekday
08-08-2014 00:00,20140808,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,6,Fri,Weekday
09-08-2014 00:00,20140809,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,7,Sat,Weekend
10-08-2014 00:00,20140810,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,1,Sun,Weekend
11-08-2014 00:00,20140811,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,2,Mon,Weekday
12-08-2014 00:00,20140812,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,3,Tue,Weekday
13-08-2014 00:00,20140813,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,4,Wed,Weekday
14-08-2014 00:00,20140814,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,5,Thu,Weekday
15-08-2014 00:00,20140815,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,6,Fri,Weekday
16-08-2014 00:00,20140816,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,7,Sat,Weekend
17-08-2014 00:00,20140817,2014,Q3,8,Aug,FY2015,FQ1,2,Aug,Aug-14,Aug-2014,201408,1,Sun,Weekend
01-09-2014 00:00,20140901,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,2,Mon,Weekday
02-09-2014 00:00,20140902,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,3,Tue,Weekday
03-09-2014 00:00,20140903,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,4,Wed,Weekday
04-09-2014 00:00,20140904,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,5,Thu,Weekday
05-09-2014 00:00,20140905,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,6,Fri,Weekday
06-09-2014 00:00,20140906,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,7,Sat,Weekend
07-09-2014 00:00,20140907,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,1,Sun,Weekend
08-09-2014 00:00,20140908,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,2,Mon,Weekday
09-09-2014 00:00,20140909,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,3,Tue,Weekday
10-09-2014 00:00,20140910,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,4,Wed,Weekday
11-09-2014 00:00,20140911,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,5,Thu,Weekday
12-09-2014 00:00,20140912,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,6,Fri,Weekday
13-09-2014 00:00,20140913,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,7,Sat,Weekend
14-09-2014 00:00,20140914,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,1,Sun,Weekend
15-09-2014 00:00,20140915,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,2,Mon,Weekday
16-09-2014 00:00,20140916,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,3,Tue,Weekday
17-09-2014 00:00,20140917,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,4,Wed,Weekday
18-09-2014 00:00,20140918,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,5,Thu,Weekday
19-09-2014 00:00,20140919,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,6,Fri,Weekday
20-09-2014 00:00,20140920,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,7,Sat,Weekend
21-09-2014 00:00,20140921,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,1,Sun,Weekend
22-09-2014 00:00,20140922,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,2,Mon,Weekday
23-09-2014 00:00,20140923,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,3,Tue,Weekday
24-09-2014 00:00,20140924,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,4,Wed,Weekday
25-09-2014 00:00,20140925,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,5,Thu,Weekday
26-09-2014 00:00,20140926,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,6,Fri,Weekday
27-09-2014 00:00,20140927,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,7,Sat,Weekend
28-09-2014 00:00,20140928,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,1,Sun,Weekend
29-09-2014 00:00,20140929,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,2,Mon,Weekday
30-09-2014 00:00,20140930,2014,Q3,9,Sep,FY2015,FQ1,3,Sep,Sep-14,Sep-2014,201409,3,Tue,Weekday
01-10-2014 00:00,20141001,2014,Q4,10,Oct,FY2015,FQ2,4,Oct,Oct-14,Oct-2014,201410,4,Wed,Weekday
02-10-2014 00:00,20141002,2014,Q4,10,Oct,FY2015,FQ2,4,Oct,Oct-14,Oct-2014,201410,5,Thu,Weekday
03-10-2014 00:00,20141003,2014,Q4,10,Oct,FY2015,FQ2,4,Oct,Oct-14,Oct-2014,201410,6,Fri,Weekday
04-10-2014 00:00,20141004,2014,Q4,10,Oct,FY2015,FQ2,4,Oct,Oct-14,Oct-2014,201410,7,Sat,Weekend
05-10-2014 00:00,20141005,2014,Q4,10,Oct,FY2015,FQ2,4,Oct,Oct-14,Oct-2014,201410,1,Sun,Weekend
30-01-2014 00:00,20140130,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,5,Thu,Weekday
31-01-2014 00:00,20140131,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,6,Fri,Weekday
01-02-2014 00:00,20140201,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,7,Sat,Weekend
02-02-2014 00:00,20140202,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,1,Sun,Weekend
03-02-2014 00:00,20140203,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,2,Mon,Weekday
04-02-2014 00:00,20140204,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,3,Tue,Weekday
05-02-2014 00:00,20140205,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,4,Wed,Weekday
06-02-2014 00:00,20140206,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,5,Thu,Weekday
07-02-2014 00:00,20140207,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,6,Fri,Weekday
08-02-2014 00:00,20140208,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,7,Sat,Weekend
09-02-2014 00:00,20140209,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,1,Sun,Weekend
10-02-2014 00:00,20140210,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,2,Mon,Weekday
11-02-2014 00:00,20140211,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,3,Tue,Weekday
12-02-2014 00:00,20140212,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,4,Wed,Weekday
13-02-2014 00:00,20140213,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,5,Thu,Weekday
21-03-2014 00:00,20140321,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,6,Fri,Weekday
22-03-2014 00:00,20140322,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,7,Sat,Weekend
23-03-2014 00:00,20140323,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,1,Sun,Weekend
24-03-2014 00:00,20140324,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,2,Mon,Weekday
25-03-2014 00:00,20140325,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,3,Tue,Weekday
26-03-2014 00:00,20140326,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,4,Wed,Weekday
27-03-2014 00:00,20140327,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,5,Thu,Weekday
28-03-2014 00:00,20140328,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,6,Fri,Weekday
29-03-2014 00:00,20140329,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,7,Sat,Weekend
30-03-2014 00:00,20140330,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,1,Sun,Weekend
31-03-2014 00:00,20140331,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,2,Mon,Weekday
01-04-2014 00:00,20140401,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,3,Tue,Weekday
02-04-2014 00:00,20140402,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,4,Wed,Weekday
03-04-2014 00:00,20140403,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,5,Thu,Weekday
04-04-2014 00:00,20140404,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,6,Fri,Weekday
05-04-2014 00:00,20140405,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,7,Sat,Weekend
06-04-2014 00:00,20140406,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,1,Sun,Weekend
07-04-2014 00:00,20140407,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,2,Mon,Weekday
08-04-2014 00:00,20140408,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,3,Tue,Weekday
09-04-2014 00:00,20140409,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,4,Wed,Weekday
10-04-2014 00:00,20140410,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,5,Thu,Weekday
